,lat,long
77244,43.38906,-6.07104
77262,42.90552729321628,-8.360496467183635
77268,43.4072585,-8.1718823
77332,37.25533,-7.20288
77365,43.5421,-5.6634
77368,42.8166,-1.6463
77372,42.87927223,-1.56618177
77448,7.36300952,3.85698438
77453,43.36,-5.845
77462,43.2600297,-2.4481285
77480,42.83117,-1.6103
77528,42.93335415,-1.50380089
77529,42.81666667,-1.65
77530,42.81666667,-1.65
77533,42.6978274,-7.54317
77548,43.461272606004776,-3.8075091236651804
77549,42.7802,-7.41375
77557,42.7802,-7.41375
77561,41.53952,-8.78156
77565,42.88057522520878,-8.54460597038269
77572,42.92676,-8.16359
77575,42.6310235,-2.0680288
77587,42.1796641,-8.1924311
77591,43.2505,-5.77201
77633,42.98845,-1.33643
77635,37.2474688,-5.8690966
77641,41.59382116,1.83951676
77645,-41.035009,-63.39386
77657,41.38734893,-8.76996088
77664,43.049678,-7.86762
77672,42.1257125,-4.2146012
77673,43.0087,-1.31987
77679,43.16040923,-5.82876748
77695,42.8667,-7.86667
77740,43.2879,-2.16295
77750,43.54581243778428,-6.533032158627354
77770,41.27445038,-8.72788879
77798,43.0167,-5.76667
77822,42.80585897,-7.61752788
77878,-41.035009,-63.39386
77900,43.366298,-64.237659
77949,42.94568126,-5.7211962
77954,42.8237296,-8.6323091
77966,42.88057522520878,-8.54460597038269
78013,42.67226096,-1.76152651
78020,42.8733828,-8.4220263
78024,42.87684,-8.54432
78033,42.8733828,-8.4220263
78036,43.3167,-1.98333
78081,42.79759,-5.62837
78142,43.16666667,-2.16666667
78152,41.51413469,-5.73958512
78160,42.87684,-8.54432
78210,42.8433824,-8.3012515
78211,42.8800507,-8.54469816
78221,45.48963501,9.12727185
78230,42.59871369,-5.56715012
78244,45.48963501,9.12727185
78259,7.36300952,3.85698438
78272,42.87684,-8.54432
78274,42.9044,-8.36253
78296,36.77267,-2.81764
78349,41.4518349,-1.174093
78358,37.6287368,-3.8740194
78365,42.93052801,-8.13109791
78383,42.7180476,-7.8880574
78387,42.92619414,-8.09875014
78391,40.478740494656726,-3.718590544684314
78394,42.2301205,-8.6779434
78434,42.7556589,-7.7660515
78442,42.87684,-8.54432
78448,42.87684,-8.54432
78456,42.6056,-5.57
78470,42.7556589,-7.7660515
78471,42.90552729321628,-8.360496467183635
78486,42.7556589,-7.7660515
78492,42.87684,-8.54432
78499,42.28186,-8.60896
78508,42.8075088442035,-7.616380558084776
78520,42.90948998,-7.99954325
78528,42.11986343,-8.29543735
78535,42.88787962,-7.96483979
78538,42.6978274,-7.54317
78552,42.8237296,-8.6323091
78580,10.43881041,-66.84064329
78625,42.4055312,-2.6237034
78665,42.43276277739192,-2.5519860989775625
78675,41.15341009318652,1.213168452138493
78703,40.2480325,-4.7039922
78715,43.16222222,-1.23722222
78721,42.76401424,-7.90691801
78725,45.3867262,9.040628
78767,46.177632,6.1102335
78818,42.75661,-7.24056
78833,-25.9842911,-57.8153496
78849,42.87684,-8.54432
78853,42.8743764,-8.1340903
78862,-32.891197,-68.83448
78869,-25.3479296,-57.6743043
78889,39.8854069,-5.061047
78894,42.87684,-8.54432
78902,36.4593802,-6.2007023
78910,42.0578171,0.2587204
78937,42.8166,-1.6463
78950,42.8433824,-8.3012515
78954,41.488249,2.3232427
78960,41.4518349,-1.174093
78977,42.698645,-7.08408
79036,42.70779095,-7.04406676
79050,40.4275756,-3.6673295
79066,42.68518664,-7.00952225
79075,40.4460066,-3.4473502
79086,42.066421,-7.3858327
79108,42.76401424,-7.90691801
79111,42.8800507,-8.54469816
79155,42.8743764,-8.1340903
79159,18.83765,-98.289206
79229,42.60946,-6.80856
79251,40.3120713,-3.8890049
79254,42.2701942,-5.9388507
79260,42.889338,-8.538692
79261,42.76401424,-7.90691801
79278,42.8164467,-7.9995922
79290,42.8237296,-8.6323091
79333,40.3120713,-3.8890049
79351,37.462403,-3.928354
79354,42.88047499,-8.54375839
79356,42.90525796,-8.69466719
79374,42.87684,-8.54432
79381,42.8,-7.61667
79424,42.8667,-7.86667
79425,42.80585897,-7.61752788
79432,42.8804533670607,-8.545732498168945
79434,42.87684,-8.54432
79476,42.7556589,-7.7660515
79485,37.5478,-6.05531
79500,42.8237296,-8.6323091
79566,13.72873,-92.2273874
79583,42.76401424,-7.90691801
79610,41.39335796165941,2.009710503253121
79618,42.67136675,-2.02558228
79648,40.41750342511128,-3.7036115742260547
79671,60.31841,24.96633
79752,42.8667,-7.86667
79765,42.5903164,-8.3697031
79784,41.2833,-8.7
79815,41.62263998,0.63847432
79826,48.8579,2.34877
79833,42.5342268,-8.264704
79872,42.7802,-7.41375
79932,42.54924,-6.59931
79933,40.3120713,-3.8890049
79994,38.50581,-0.23273
80008,42.344,-3.6986
80012,42.8433824,-8.3012515
80084,42.8237296,-8.6323091
80139,43.42834067,-7.36332695
80270,37.715968,-1.3852332
80321,40.3120713,-3.8890049
80345,47.383821,3.2111589
80349,42.9044,-8.36253
80376,42.87684,-8.54432
80383,42.7556589,-7.7660515
80451,40.3120713,-3.8890049
80453,37.3136131,-6.0284301
80455,43.5749313,-7.6544541
80489,42.6978274,-7.54317
80520,42.70779095,-7.04406676
80544,41.3793324,2.1407503
80546,42.87684,-8.54432
80607,42.8667,-7.86667
80617,42.87684,-8.54432
80652,42.8237296,-8.6323091
80655,40.3120713,-3.8890049
80659,42.76401424,-7.90691801
80674,42.88047499,-8.54375839
80697,39.01426551,-5.80216527
80724,38.248141521645586,-85.6852724336093
80749,49.5113599,5.9529381
80756,42.8,-7.61667
80761,42.8237296,-8.6323091
80766,42.76401424,-7.90691801
80793,42.8237296,-8.6323091
80796,42.4653,-2.4484
80801,42.78670306,-4.9731147
80814,42.764559,-2.8534914
80837,36.6355853,-4.5879284
80838,42.8237296,-8.6323091
80848,43.38886,-4.10858
80875,43.2048631,-7.8207879
80877,42.7802,-7.41375
80878,42.7802,-7.41375
80880,43.25,-2.96667
80899,44.57535,20.142418
80911,43.40892,-6.26103
80926,43.64620838557792,-79.40898619780963
80958,42.76401424,-7.90691801
80963,40.3120713,-3.8890049
80967,42.8237296,-8.6323091
80989,42.8237296,-8.6323091
80995,42.8433824,-8.3012515
81028,42.764559,-2.8534914
81036,42.76401424,-7.90691801
81041,42.75661,-7.24056
81053,42.8916676,-8.5330713
81117,42.8800507,-8.54469816
81178,42.87684,-8.54432
81191,43.01594,-7.56157
81194,51.415504,7.302443
81195,42.73074,-7.32672
81253,52.0977088,20.8525518
81277,40.48277,-3.7041
81287,42.8237296,-8.6323091
81289,42.8164467,-7.9995922
81321,42.60946,-6.80856
81364,42.80585897,-7.61752788
81434,42.7556589,-7.7660515
81435,42.7556589,-7.7660515
81449,42.46368,-5.88157
81505,43.34757901,-3.11288128
81529,42.6978274,-7.54317
81533,42.450443475033865,-3.027240540880264
81560,41.5231077,-4.928146
81564,43.73285,3.55371
81584,42.7171071,-7.2740352
81585,42.3886878,-3.0021433
81612,42.8733828,-8.4220263
81615,42.88057522520878,-8.54460597038269
81620,49.45,11.0833
81634,42.8237296,-8.6323091
81656,40.3947869399522,-3.678123950958252
81681,42.2278969,-4.4594339
81701,49.55673,11.12956
81761,42.7140162,-8.6836364
81889,49.75919194,10.95533745
81925,43.3013771,-8.4712842
81997,26.531814,-82.069567
82047,38.96708251,-6.3584549
82049,38.7268887,-6.6568728
82079,42.3074568,-8.6174614
82102,42.6978274,-7.54317
82162,49.93421895,10.85519507
82178,42.9950498,-1.3445432
82179,42.764559,-2.8534914
82202,40.3120713,-3.8890049
82203,42.9950498,-1.3445432
82233,42.26786,-4.40502
82377,41.8078139,-9.2995163
82389,42.8433824,-8.3012515
82427,41.5171401,1.9437494
82461,42.9044,-8.36253
82483,40.6696479,-3.4688875
82485,42.8237296,-8.6323091
82486,51.417277,-0.259465
82536,40.4,-3.68333
82538,-34.90689,-56.1507
82693,40.3120713,-3.8890049
82711,43.28811588244211,-2.168047608830154
82771,43.67531,4.62838
82824,42.4290487,-2.5422324
82850,42.8804533670607,-8.545732498168945
82887,43.42105,-7.385031
83197,42.45904,-5.8829
83253,40.3120713,-3.8890049
83306,42.92676,-8.16359
83455,36.8932539,-4.8275228
83525,42.8237296,-8.6323091
83625,42.45655117,2.03711855
83641,41.609807473439226,-4.758902766760883
83649,42.9877937,-7.2126538
83668,42.87684,-8.54432
83893,43.4344623,-3.8890505
83969,24.0133434,122.9040343
84021,42.8667,-7.86667
84040,51.4192154,-10.6195445
84050,49.68267,19.2478195
84060,51.4192154,-10.2254601
84105,43.00952,-7.56941
84128,38.53685,-0.14822
84160,25.7090404,-80.321683
84191,42.87684,-8.54432
84214,-6.217427,106.8778338
84232,42.537961,-6.518736
84269,42.901565,-8.362767
84391,42.73074,-7.32672
84402,42.46337,-5.884307
84448,42.43246,-8.65237
84537,40.5605685,-4.8165979
84555,42.66585,-6.94581
84609,40.9755745,-0.3762431
84636,42.28186,-8.60896
84639,9.93432,-84.18176
84641,42.8237296,-8.6323091
84703,42.8733828,-8.4220263
84751,42.60946,-6.80856
84809,36.50577459,-6.27716676
84810,42.8733828,-8.4220263
84854,40.46397725327795,-3.5705560018639453
84863,25.7090404,-80.321683
84864,41.6591139965581,-0.9106369153521335
84908,41.8078139,-9.2995163
84935,42.8433824,-8.3012515
84947,42.8800507,-8.54469816
84976,42.8743764,-8.1340903
85046,43.26702952,-2.49706997
85051,41.4518349,-1.174093
85060,25.797133,-80.276564
85145,42.7556589,-7.7660515
85197,42.87677639,-8.53694512
85198,43.2788671,-6.0201004
85224,42.87684,-8.54432
85245,42.26786,-4.40502
85266,42.8237296,-8.6323091
85270,42.73074,-7.32672
85275,42.6679416,-7.6568144
85302,19.3443632,-99.13226623
85324,42.92676,-8.16359
85348,42.3404221,-3.70401062
85359,42.5428367,-8.1109233
85362,42.6056,-5.57
85370,43.38906,-6.07104
85371,42.59871369,-5.56715012
85373,42.1336181,-8.6916387
85378,42.9089903905993,-7.999228890175269
85384,42.8433824,-8.3012515
85399,42.344,-3.6986
85432,42.8164467,-7.9995922
85458,42.90881673,-7.99886241
85465,42.73578238,-1.74250323
85478,51.69701,-0.386265
85480,51.69701,-0.386265
85537,41.3170475,2.0524766
85562,42.7556589,-7.7660515
85575,42.7556589,-7.7660515
85583,42.93069095,-8.13082571
85589,42.7802,-7.41375
85610,42.5903164,-8.3697031
85612,42.69582,-8.24181
85625,42.7167,-7.03333
85658,42.6035415,-7.392644
85714,42.614294,-2.2147288999999546
85720,40.0,-3.0
85727,40.41665322738825,-3.7109281993715233
85896,42.637752,-7.044459
85901,42.29198325,-8.60104581
85950,42.87684,-8.54432
85976,42.3851921,-6.712964
85986,42.74704,-0.51574
85987,30.144425,-88.473228
85993,40.73956,-73.99409
86065,42.21218369,-8.77508141
86167,40.0,-3.0
86183,42.8,-7.61667
86184,42.7802,-7.41375
86185,42.76401424,-7.90691801
86192,30.144425,-88.473228
86212,42.11975,-8.84963
86219,42.11975,-8.84963
86231,42.11975,-8.84963
86272,42.45766,-6.05325
86282,42.7167,-7.03333
86333,42.8721719,-7.81426985
86357,-56.5573577,-109.4791708
86375,41.64292,-0.88711
86385,42.6377841,-1.8502237
86444,43.54092593245749,-5.650198251465129
86483,40.266415,-3.7613175
86542,42.6978274,-7.54317
86544,42.6978274,-7.54317
86604,42.7802,-7.41375
86640,43.26702952,-2.49706997
86713,36.4417745,-6.3176632
86736,42.87058598934123,-8.544675707817078
86756,42.76401424,-7.90691801
86772,42.47304829,-2.4633824
86826,42.7890168,-1.6946203
86829,42.4069595,-7.6052466
86988,42.76401424,-7.90691801
87042,42.2571919,-5.1108638
87052,42.87684,-8.54432
87122,43.3491258,-5.0306795
87180,43.00952,-7.56941
87193,43.012616,-7.55486828
87202,42.80585897,-7.61752788
87206,53.1992829,-6.2820377
87240,20.3568693,-87.777003
87250,40.47396,-3.8721
87251,42.9839418,-8.1017157
87264,42.8800507,-8.54469816
87268,37.3016429,-6.249697
87308,51.371456,-0.535479
87360,42.34085181067075,-8.612097535493234
87379,42.5840716,-5.7490472
87402,42.4552305,-6.15611359
87421,51.6881851,-10.6195445
87485,43.13631,-1.22077
87499,43.16334,-1.23743
87549,42.284782,-3.794911
87563,51.417277,-0.259465
87698,42.3523587,-6.1054274
87726,41.7807617,-8.8766668
87784,42.5665948,-8.7255592
87900,44.99719,3.81995
87903,42.86606151,-8.57369458
87947,51.4192154,-10.2254601
87951,43.16334,-1.23743
87963,43.48684,-8.22736
88038,51.410792,-0.15191
88082,41.5231077,-4.928146
88094,42.45904,-5.8829
88099,41.606343,-8.8817203
88109,45.04202,3.88329
88170,40.42186798266257,-3.709577670990805
88314,42.47304829,-2.4633824
88517,37.40608046,-5.99873259
88617,39.6606965,-4.9203171
88674,41.414037,-8.745894
88732,41.2554886,-8.7681048
88740,19.2970107,-99.2058092
88867,51.417277,-0.259465
88961,37.6642548,-4.9970099
88994,-34.582375337875035,-58.39800714827845
89139,42.7140162,-8.6836364
89171,42.8227852,-8.7248383
89179,37.9404861,-7.3367352
89194,42.87684,-8.54432
89205,42.8237296,-8.6323091
89206,42.7140162,-8.6836364
89224,41.3170475,2.0524766
89310,51.45559277,-0.31865614
89356,-34.35839,18.3180332
89395,42.87684,-8.54432
89422,42.9333,-8.33333
89430,43.2176389,-2.0866885
89482,42.8825738,-7.7352642
89484,42.8825738,-7.7352642
89560,19.2657204,-99.567073
89614,38.6849794,-9.118448
89631,53.3508617,-6.4757083
89644,53.3508617,-6.4757083
89713,51.45559277,-0.31865614
89721,42.8237296,-8.6323091
89722,42.91322453,-8.01140964
89733,42.31819161,-2.62347016
89752,42.8237296,-8.6323091
89809,43.2788671,-6.0201004
89820,47.449723,8.656398
89826,42.8667,-7.86667
89830,43.3333,-6.0
89843,43.5421,-5.6634
89858,46.8,7.15
89861,42.8733828,-8.4220263
89866,42.8800507,-8.54469816
89939,46.8,7.15
89967,42.6310235,-2.0680288
89976,43.46158096,-3.7223281
89984,47.4953154,-122.436232
89990,42.8433824,-8.3012515
90013,42.87684,-8.54432
90065,46.8222,7.26081
90089,42.60946,-6.80856
90130,42.8164467,-7.9995922
90141,42.9333,-8.33333
90148,50.4077921,-3.8178324
90149,42.3358,-7.8639
90178,42.5471618,-5.6313015
90205,42.56969561,-8.05208851
90244,43.9374907,12.4583158
90245,43.9374907,12.4583158
90246,43.9374907,12.4583158
90248,43.9374907,12.4583158
90286,51.568384,8.412167
90295,42.9089325,-9.2629074
90301,42.7556589,-7.7660515
90333,42.3358,-7.8639
90337,42.76401424,-7.90691801
90344,42.03448,-6.90623
90436,42.8237296,-8.6323091
90437,42.52623,-8.63892
90443,53.3508617,-6.4757083
90495,41.5064717,2.0464922
90505,46.664434,7.8267765
90528,44.4619341,1.6093313
90529,44.5777977,1.898221
90570,42.00694,-6.2274
90580,41.82632,-5.95887
90587,42.76401424,-7.90691801
90643,42.7959045,-0.52689314
90650,43.3636399,-8.40725
90673,42.2214932,0.4127165
90689,42.8433824,-8.3012515
90692,42.3758098,0.6336739
90715,40.4882,-3.3645
90723,42.2322796,3.1313387
90810,41.1383457,-8.6912275
90820,42.5683,-2.19218
90851,53.13918,19.118516
90886,42.6377841,-1.8502237
90910,42.440393171695064,-2.9533903811438513
90929,42.8433824,-8.3012515
90997,42.8800507,-8.54469816
91042,42.4290487,-2.5422324
91062,54.004004,-1.2289458
91140,42.5342268,-8.264704
91211,42.43246,-8.65237
91335,40.266415,-3.7613175
91463,42.569695612500944,-8.052088509824124
91531,52.9675677,-10.2445252
91546,42.76401424,-7.90691801
91614,41.8078139,-9.2995163
91631,41.4942249,-1.3664728
91645,42.87684,-8.54432
91711,42.5471618,-5.6313015
91731,42.7556589,-7.7660515
91763,42.42734,-3.09928
91784,42.8237296,-8.6323091
91803,42.8433824,-8.3012515
91842,40.0,-3.0
91869,42.87782,-8.54846
91881,42.8237296,-8.6323091
91915,41.0093088,-8.6738706
91956,42.87684,-8.54432
91959,42.46131649695981,-8.752916477502112
91967,42.87684,-8.54432
91973,42.660783118156985,-2.8829384655544255
91981,42.3560132,-5.1874577
91988,42.87684,-8.54432
91991,42.88205034,-8.54499498
91997,52.381063,-2.033651
92017,42.8743764,-8.1340903
92019,42.57134,-1.28058
92024,-34.674453,-58.5317922
92059,41.5382539,0.0253979
92080,42.87684,-8.54432
92091,42.9165,-8.33175
92094,42.92936973,-8.15558133
92130,51.35804295,1.4427182
92132,41.0545616,1.1006098
92137,47.6589,-117.425
92148,42.7902708,-7.61734391
92156,42.87300021,-7.86851355
92219,37.1359031,-3.6997962
92268,42.87684,-8.54432
92274,42.8,-7.61667
92279,42.8,-7.61667
92289,42.8,-7.61667
92304,-34.674453,-58.5317922
92307,-34.674453,-58.5317922
92318,42.8237296,-8.6323091
92330,42.7802,-7.41375
92436,42.5325767,-7.9147995
92443,42.4069595,-7.6052466
92484,-34.674453,-58.5317922
92565,42.872963,-7.815316
92575,58.8159564,17.3117064
92577,43.2510021,13.3777865
92583,42.73074,-7.32672
92618,-34.674453,-58.5317922
92628,41.5231077,-4.928146
92636,42.91351885192755,-8.012487719930668
92645,42.8743764,-8.1340903
92705,42.76401424,-7.90691801
92708,42.529133,-6.7906005
92736,42.76401424,-7.90691801
92746,42.76401424,-7.90691801
92820,43.0991959,-6.8480354
92836,42.7556589,-7.7660515
92843,38.96187,-5.95776
92872,42.78076571277506,-7.490065664071466
92885,40.4338705,-3.7079011
92896,43.25859022,-4.01347715
92944,39.8845366,-4.5791745
92968,40.41547766,-3.70741404
92980,42.4290487,-2.5422324
93015,40.3120713,-3.8890049
93022,53.395531,-113.71368
93041,42.4290487,-2.5422324
93053,42.1293801,-8.916355
93069,41.90220315,-8.86122468
93119,43.091933,-1.301674
93142,42.5504611,-6.713956
93144,40.3120713,-3.8890049
93177,43.21044,-3.09669
93198,40.3120713,-3.8890049
93251,43.304056,-8.3846503
93257,42.1293801,-8.916355
93337,40.3120713,-3.8890049
93349,42.59944444,-5.56666667
93366,42.87684,-8.54432
93389,40.48194444,-3.7425
93401,42.87684,-8.54432
93503,40.3120713,-3.8890049
93504,42.712709,-7.126102
93507,42.2370601,-2.0300028
93541,42.2370601,-2.0300028
93555,42.930211268262184,-1.5045054571513938
93609,42.70772695155363,-7.045887487469637
93656,42.31294,-4.04614
93717,42.7556589,-7.7660515
93760,42.8237296,-8.6323091
93792,42.2370601,-2.0300028
93799,42.87684,-8.54432
93872,38.3612797,-6.4304335
93881,53.3508617,-6.4757083
93925,42.8237296,-8.6323091
93952,39.8845366,-4.5791745
93968,42.88335573,-8.54855772
94068,40.72775,-3.8596
94106,40.72775,-3.8596
94261,43.0087,-1.31987
94309,41.87362,-8.83634
94327,42.877373146126274,-8.545491426842084
94334,42.37586103179371,-3.4374391524913763
94355,43.5087635,13.3761759
94391,41.056515,-3.5507198
94403,41.2305673,-4.9903284
94455,38.1603479,-0.6564332
94474,42.7777436,-1.7930025
94478,40.2387606,-6.9326182
94517,41.2305673,-4.9903284
94743,41.4505545,-4.3350217
94744,42.01043,-4.53927
94747,42.8800507,-8.54469816
94866,42.90643477,-9.26308
94883,35.421216,-82.681852
94892,42.3980552,-6.4267424
94917,42.90861111,-9.26277778
94926,42.881161,-8.545904
95002,42.138126,-8.525138
95031,42.8262068,-1.6158304
95209,42.7171071,-7.2740352
95260,42.7890168,-1.6946203
95303,42.8237296,-8.6323091
95338,43.56229825,-6.23134698
95395,37.4898822,-6.1865912
95600,42.42490978510558,-8.641149401664734
95690,41.2557,-95.9304
95715,42.8798431,-9.2981391
95727,51.042739,16.8067803
95771,40.35541643,-5.17444887
95792,42.284782,-3.794911
95831,43.2554194,-8.6050008
95919,41.6558738,12.2344266
95955,40.6164123,-4.0305512
95966,41.06810036,-2.64108632
96036,42.7798055,-1.6098367
96150,40.5913803,-3.863572
96204,42.90643477,-9.26308
96263,42.87684,-8.54432
96320,51.2157,4.4141
96531,40.39982501,-3.68506205
96581,42.5504611,-6.713956
96598,42.8237296,-8.6323091
96624,40.45232863,-3.7852457
96682,53.36489,-3.008791
96754,40.0824478,-7.0769549
96865,43.1431011,-1.2466179
96875,27.6377504,-18.1606948
96921,42.53844,-6.51898
96982,42.8237296,-8.6323091
97075,14.752028,73.675735
97094,42.4290487,-2.5422324
97237,40.5820917,-3.8117237
97491,53.2987449,-6.387438
97763,40.3120713,-3.8890049
97770,37.3136131,-6.0284301
98006,53.2987449,-6.387438
98052,42.3667,-7.48333
98086,39.1553066,-6.8026456
98111,42.87684,-8.54432
98158,42.87684,-8.54432
98286,42.66193953,-8.1126199
98294,51.1394924,22.453445
98296,39.8845366,-4.5791745
98316,42.9382,-8.1534
98341,43.46324,-3.80944
98419,42.87300021,-7.86851355
98461,42.3372976,-8.5943119
98462,42.92912003,-8.15537434
98474,42.87300021,-7.86851355
98496,53.36489,-3.008791
98561,42.8,-7.61667
98569,42.8,-7.61667
98606,42.7802,-7.41375
98698,42.7802,-7.41375
98731,40.9144168,-5.7358551
98736,42.7802,-7.41375
98746,42.7802,-7.41375
98772,41.31204,-4.91321
98819,42.59871369,-5.56715012
98983,42.80685762696976,-7.6167353420972885
99059,38.36384655,-0.42907328
99125,42.88324075,-9.2718387
99237,43.4416802,-5.8209772
99248,41.3170475,2.0524766
99284,42.44103447,-2.95237227
99304,42.8237296,-8.6323091
99340,41.4518349,-1.174093
99342,42.8237296,-8.6323091
99409,42.87684,-8.54432
99416,50.84278,-114.3160379
99508,42.8237296,-8.6323091
99535,43.48684,-8.22736
99560,10.2594754,123.7647381
99570,42.8237296,-8.6323091
99582,41.3170475,2.0524766
99592,42.88476,-8.49958
99620,42.8237296,-8.6323091
99626,42.88495389075354,-8.512293407475251
99662,42.8800507,-8.54469816
99789,42.87684,-8.54432
99801,43.34416667,-3.00638889
99825,0.648837,-73.3540725
99848,41.3170475,2.0524766
99859,42.92676,-8.16359
99876,43.2048631,-7.8207879
99961,43.39670587,-4.6364002
99970,47.576298,-122.32816799999999
99974,47.576298,-122.32816799999999
100225,41.3180084,-5.3343739
100264,42.749958,-7.06523
100362,47.4953154,-122.436232
100409,51.84195,6.85639
100424,42.267311053366434,-4.405040813440748
100593,49.8824720005481,-6.36850399906372
100696,42.3430948,-8.6984109
100716,28.046786292193488,-16.579915712484684
100726,42.8075088442035,-7.616380558084776
100783,40.0824478,-7.0769549
100816,42.7589216,-4.8530507
100872,42.284782,-3.794911
100878,-35.348970061,138.44212992
100888,40.3120713,-3.8890049
100920,43.34894,-8.20723
101006,53.3478,-6.2597
101255,53.2987449,-6.387438
101272,43.3013771,-8.4712842
101485,42.90643477,-9.26308
101518,-3.7293,-38.5266
101525,42.594587,-9.0659209
101620,42.8825738,-7.7352642
101646,42.8182859,-1.6442396
101708,42.87684,-8.54432
101730,41.3474408,2.035787
101745,53.2987449,-6.387438
101752,42.284782,-3.794911
101761,53.178753,-6.5468143
101767,53.32697038,-6.22936151
101857,40.43270598,-3.69734598
101892,43.2601723,-2.9097814
101967,40.48710125,-3.69420172
102142,41.3474408,2.035787
102174,-34.9801634,-58.491052
102213,33.6841,-117.793
102231,65.6631379,20.3619662
102233,41.9387994,-4.2523828
102254,42.2581675,-4.6913731
